geneid	genename	nns1	nns2	nns3	amp	gain	hetloss	hmdel	ovexpr	unexpr	meth	ncnv	nexpr	nmeth	sonc	ssup	score
5471	PPAT	0	0	2	1	13	64	0	11	5	0	528	532	319	1.12853155616	0.46992481203	0.174446759942
5473	PPBP	0	0	1	1	13	67	0	8	0	307	528	532	319	0.846576668945	0.0	0.0
5475	PPEF1	2	2	10	1	28	50	2	19	1	0	528	532	319	1.88041125541	10.2833789018	-2.45119425545
5476	CTSA	0	0	1	0	120	0	0	41	0	298	528	532	319	3.85338345865	0.0	1.94612575889
5478	PPIA	0	0	0	0	173	2	0	31	2	0	528	532	319	2.91353383459	0.187969924812	1.54277006466
5479	PPIB	0	0	1	0	25	35	0	28	1	0	528	532	319	2.63157894737	0.093984962406	1.39592867633
5480	PPIC	0	0	2	71	233	7	0	25	2	0	528	532	319	9.07310890864	0.187969924812	3.18159697617
5481	PPID	0	0	4	2	13	74	1	20	4	0	528	532	319	2.06909318751	0.470636819321	1.04899862255
5483	PPIAP11	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5485	PPIAP13	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5486	PPIAP14	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5487	PPIAP15	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5488	PPIAP16	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5489	PPIAP7	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5491	PPIAP9	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5493	PPL	0	0	15	1	111	12	0	31	1	2	528	532	319	3.00823080428	0.093984962406	1.58891526097
5494	PPM1A	0	0	3	1	15	222	3	15	5	0	528	532	319	1.50447140579	0.754015721121	0.58925668685
5495	PPM1B	0	0	5	0	77	15	1	18	3	0	528	532	319	1.69172932331	0.376651856915	0.758498755716
5496	PPM1G	0	0	4	0	77	13	0	23	4	69	528	532	319	2.16165413534	0.375939849624	1.11213571033
5498	PPOX	1	1	2	2	61	33	0	33	6	0	528	532	319	3.29089769879	5.56390977444	-0.757617845632
5499	PPP1CA	0	0	1	0	33	18	0	14	2	312	528	532	319	1.31578947368	0.187969924812	0.395928676331
5500	PPP1CB	1	1	1	0	77	13	0	20	2	284	528	532	319	1.87969924812	5.18796992481	-1.464668267
5501	PPP1CC	0	0	0	1	121	6	0	32	3	0	528	532	319	3.10221576669	0.281954887218	1.63329903283
5502	PPP1R1A	0	0	2	0	120	4	0	18	0	0	528	532	319	1.69172932331	0.0	0.758498755716
5504	PPP1R2	0	0	3	8	76	66	0	9	2	289	528	532	319	1.60344041923	0.187969924812	0.681170746995
5506	PPP1R3A	1	1	30	4	170	4	0	8	3	0	528	532	319	1.13066757804	5.28195488722	-2.22389714755
5507	PPP1R3C	0	0	4	0	11	96	0	28	3	232	528	532	319	2.63157894737	0.281954887218	1.39592867633
5509	PPP1R3D	0	0	0	1	118	0	0	18	8	46	528	532	319	1.78642629301	0.751879699248	0.837076390324
5510	PPP1R7	0	0	2	4	68	45	4	38	11	0	528	532	319	3.95021645022	1.41262246525	1.48355576194
5511	PPP1R8	0	0	0	0	9	97	1	13	23	0	528	532	319	1.22180451128	2.25635110504	-0.884978106883
5512	PPP1R8P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5514	PPP1R10	0	0	0	0	10	99	0	15	8	0	528	532	319	1.40977443609	0.751879699248	0.495464349882
5515	PPP2CA	1	1	5	78	236	7	0	45	2	0	528	532	319	11.6156869446	5.18796992481	1.1628324555
5516	PPP2CB	1	1	2	0	21	142	6	22	23	2	528	532	319	2.06766917293	7.72983595352	-1.90243242396
5517	PPP2CBP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5518	PPP2R1A	1	1	2	0	57	5	1	26	4	0	528	532	319	2.44360902256	5.47063681932	-1.16269530989
5519	PPP2R1B	0	0	1	1	28	30	0	20	2	7	528	532	319	1.97439621782	0.187969924812	0.981411535955
5520	PPP2R2A	0	0	8	0	20	147	7	14	30	13	528	532	319	1.31578947368	3.48242766006	-1.40416470792
5521	PPP2R2B	0	0	5	82	242	3	0	11	0	265	528	532	319	8.79898610162	0.0	3.13733729302
5522	PPP2R2C	0	0	2	0	15	70	0	24	0	0	528	532	319	2.25563909774	0.0	1.17353625499
5523	PPP2R3A	0	0	8	3	71	91	1	19	6	0	528	532	319	2.06980519481	0.658606744133	1.04949499105
5524	PPP2R4	0	0	1	0	13	153	1	23	0	80	528	532	319	2.16165413534	0.094696969697	1.11213571033
5525	PPP2R5A	0	0	7	1	58	39	0	12	0	109	528	532	319	1.22251651857	0.0	0.289853958917
5526	PPP2R5B	0	0	5	0	33	19	0	18	4	0	528	532	319	1.69172932331	0.375939849624	0.758498755716
5527	PPP2R5C	0	0	5	0	15	227	2	20	62	0	528	532	319	1.87969924812	6.01646160857	-1.67841341181
5528	PPP2R5D	0	0	2	2	10	99	0	21	37	0	528	532	319	2.16307814992	3.47744360902	-0.684941330485
5529	PPP2R5E	0	0	5	0	16	223	3	16	31	0	528	532	319	1.5037593985	3.19762474368	-1.08842688742
5530	PPP3CA	0	0	9	1	11	73	0	17	1	248	528	532	319	1.6924413306	0.093984962406	0.759105822858
5531	PPP4C	0	0	1	1	107	12	0	30	4	0	528	532	319	2.91424584188	0.375939849624	1.54312258636
5532	PPP3CB	0	0	6	0	12	91	0	8	7	152	528	532	319	0.751879699248	0.657894736842	0.0
5533	PPP3CC	0	0	9	0	20	147	7	13	15	0	528	532	319	1.22180451128	2.07265322397	-0.762465286623
5534	PPP3R1	0	0	2	0	77	15	1	18	9	0	528	532	319	1.69172932331	0.940561631351	0.758498755716
5535	PPP3R2	0	0	0	0	12	149	0	11	2	0	528	532	319	1.03383458647	0.187969924812	0.0480053729108
5536	PPP5C	0	0	1	0	56	6	1	13	7	0	528	532	319	1.22180451128	0.752591706539	0.289013472415
5537	PPP6C	0	0	6	0	13	152	0	14	43	212	528	532	319	1.31578947368	4.04135338346	-1.61890983264
5538	PPT1	0	0	1	1	16	77	0	15	19	315	528	532	319	1.50447140579	1.78571428571	-0.247244580867
5539	PPY	0	0	1	1	30	30	0	15	1	0	528	532	319	1.50447140579	0.093984962406	0.58925668685
5540	NPY4R	0	0	3	0	13	78	0	18	1	291	528	532	319	1.69172932331	0.093984962406	0.758498755716
5541	PR@	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5542	PRB1	0	0	3	0	122	5	0	22	3	0	528	532	319	2.06766917293	0.281954887218	1.04800537291
5544	PRB3	0	0	7	0	122	5	0	11	0	0	528	532	319	1.03383458647	0.0	0.0480053729108
5545	PRB4	0	0	7	0	122	5	0	19	1	0	528	532	319	1.78571428571	0.093984962406	0.836501267717
5546	PRCC	0	0	1	2	61	34	0	34	11	0	528	532	319	3.3848826612	1.03383458647	1.71110044995
5547	PRCP	0	0	4	0	31	24	1	15	6	0	528	532	319	1.40977443609	0.658606744133	0.495464349882
5548	PRD	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5549	PRELP	0	0	1	0	59	33	0	23	0	0	528	532	319	2.16165413534	0.0	1.11213571033
5550	PREP	0	0	5	1	8	140	1	23	27	251	528	532	319	2.25635110504	2.63229095466	-0.222327383805
5551	PRF1	0	0	3	0	13	89	0	21	0	81	528	532	319	1.97368421053	0.0	0.980891177052
5552	SRGN	0	0	1	0	12	89	0	22	6	18	528	532	319	2.06766917293	0.563909774436	1.04800537291
5553	PRG2	0	0	1	0	32	19	0	17	3	304	528	532	319	1.5977443609	0.281954887218	0.676036595524
5554	PRH1	0	0	0	0	122	5	0	26	0	273	528	532	319	2.44360902256	0.0	1.28901347241
5555	PRH2	0	0	0	0	122	5	0	30	1	315	528	532	319	2.81954887218	0.093984962406	1.49546434988
5557	PRIM1	1	1	3	0	121	4	0	24	5	0	528	532	319	2.25563909774	5.46992481203	-1.2779847473
5558	PRIM2	0	0	10	0	11	100	1	21	3	311	528	532	319	1.97368421053	0.376651856915	0.980891177052
5562	PRKAA1	0	0	7	1	170	5	0	13	5	0	528	532	319	1.31650148098	0.46992481203	0.396709144319
5563	PRKAA2	0	0	5	0	17	72	0	14	4	8	528	532	319	1.31578947368	0.375939849624	0.395928676331
5564	PRKAB1	0	0	3	1	121	6	0	21	3	5	528	532	319	2.06838118022	0.281954887218	1.04850208321
5565	PRKAB2	0	0	2	1	50	43	0	22	3	0	528	532	319	2.16236614263	0.281954887218	1.11261082808
5566	PRKACA	0	0	2	0	48	12	0	26	6	0	528	532	319	2.44360902256	0.563909774436	1.28901347241
5567	PRKACB	0	1	5	0	19	65	0	15	1	0	528	532	319	1.40977443609	5.09398496241	-1.85333035086
5568	PRKACG	0	0	0	1	12	149	0	20	1	0	528	532	319	1.97439621782	0.093984962406	0.981411535955
5569	PKIA	0	0	1	3	64	66	1	7	0	15	528	532	319	0.941985645933	0.094696969697	0.0
5570	PKIB	0	0	0	0	8	145	1	15	1	0	528	532	319	1.40977443609	0.188681932103	0.495464349882
5571	PRKAG1	0	0	5	0	120	5	0	8	0	0	528	532	319	0.751879699248	0.0	0.0
5573	PRKAR1A	0	0	7	3	38	26	0	11	7	4	528	532	319	1.31792549556	0.657894736842	0.398268814786
5574	PRKAR1AP	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5575	PRKAR1B	0	0	2	2	172	3	0	38	1	290	528	532	319	3.76082251082	0.093984962406	1.91104822108
5576	PRKAR2A	0	0	3	0	6	410	56	3	1	37	528	532	319	0.281954887218	5.39701526544	-2.43216176797
5577	PRKAR2B	0	0	7	4	171	1	0	14	2	256	528	532	319	1.69457735247	0.187969924812	0.76092549311
5578	PRKCA	0	0	5	3	37	26	1	16	2	126	528	532	319	1.78785030759	0.282666894509	0.838225948187
5579	PRKCB	0	0	6	2	108	13	1	21	3	23	528	532	319	2.16307814992	0.376651856915	1.11308578942
5580	PRKCD	1	1	5	0	7	405	50	3	0	47	528	532	319	0.281954887218	9.73484848485	-3.28315852472
5581	PRKCE	2	2	6	0	77	15	3	30	4	1	528	532	319	2.81954887218	10.6600307587	-1.9186753459
5582	PRKCG	1	1	6	0	57	6	1	10	1	0	528	532	319	0.93984962406	5.1886819321	-2.37536810091
5583	PRKCH	0	0	7	1	16	223	3	13	10	236	528	532	319	1.31650148098	1.22394053315	0.105175679926
5584	PRKCI	0	0	5	8	77	64	0	22	4	0	528	532	319	2.82524493051	0.375939849624	1.4983759453
5585	PKN1	1	1	5	0	48	12	0	24	10	0	528	532	319	2.25563909774	5.93984962406	-1.39689015257
5586	PKN2	0	0	9	0	20	66	0	4	7	0	528	532	319	0.375939849624	0.657894736842	0.0
5587	PRKD1	0	0	0	1	15	214	0	13	26	16	528	532	319	1.31650148098	2.44360902256	-0.892304328095
5588	PRKCQ	0	0	6	1	18	65	1	25	2	0	528	532	319	2.44432102985	0.282666894509	1.28943377687
5589	PRKCSH	0	0	3	1	47	13	0	28	5	0	528	532	319	2.72627591707	0.46992481203	1.44693157977
5590	PRKCZ	0	0	1	0	9	100	0	9	0	0	528	532	319	0.845864661654	0.0	0.0
5591	PRKDC	1	1	26	2	59	80	2	28	5	319	528	532	319	2.82097288676	5.65931875142	-1.00443559723
5592	PRKG1	0	0	5	1	12	84	2	26	3	146	528	532	319	2.53830599225	0.471348826612	1.34386599625
5593	PRKG2	0	0	12	0	0	0	0	23	3	6	528	532	319	2.16165413534	0.281954887218	1.11213571033
5594	MAPK1	0	0	2	0	40	40	0	19	9	4	528	532	319	1.78571428571	0.845864661654	0.836501267717
5595	MAPK3	0	0	2	1	107	12	0	24	12	105	528	532	319	2.35033606744	1.12781954887	1.05933080314
5596	MAPK4	0	0	3	1	24	95	2	15	0	0	528	532	319	1.50447140579	0.189393939394	0.58925668685
5597	MAPK6	0	0	5	0	25	36	0	27	4	0	528	532	319	2.53759398496	0.375939849624	1.34346125644
5598	MAPK7	0	0	2	0	26	45	0	21	12	0	528	532	319	1.97368421053	1.12781954887	0.807354922058
5599	MAPK8	0	0	3	0	14	80	0	7	14	0	528	532	319	0.657894736842	1.31578947368	-0.395928676331
5600	MAPK11	0	0	1	0	41	39	1	14	1	0	528	532	319	1.31578947368	0.188681932103	0.395928676331
5601	MAPK9	0	0	4	87	243	6	0	104	7	307	528	532	319	18.0130724539	0.657894736842	4.17097237474
5602	MAPK10	0	0	0	0	0	0	0	20	6	51	528	532	319	1.87969924812	0.563909774436	0.910501849161
5603	MAPK13	0	0	1	0	11	98	0	17	7	2	528	532	319	1.5977443609	0.657894736842	0.676036595524
5604	MAP2K1	0	0	3	1	27	35	0	29	6	30	528	532	319	2.82026087947	0.563909774436	1.49582862082
5605	MAP2K2	0	0	0	0	46	15	2	20	3	40	528	532	319	1.87969924812	0.471348826612	0.910501849161
5606	MAP2K3	0	0	3	0	26	44	0	29	5	297	528	532	319	2.72556390977	0.46992481203	1.4465547494
5607	MAP2K5	0	0	2	0	26	36	0	19	14	0	528	532	319	1.78571428571	1.31578947368	0.440572591386
5608	MAP2K6	0	0	3	3	38	26	0	16	2	0	528	532	319	1.78785030759	0.187969924812	0.838225948187
5609	MAP2K7	0	0	7	0	47	12	1	19	10	312	528	532	319	1.78571428571	1.03454659376	0.787502645169
5610	EIF2AK2	1	1	8	0	77	15	1	31	2	60	528	532	319	2.91353383459	5.28266689451	-0.85849637707
5611	DNAJC3	0	0	4	4	26	69	0	17	7	0	528	532	319	1.97653223969	0.657894736842	0.982971487493
5612	PRKRIR	0	0	7	1	31	20	0	21	1	0	528	532	319	2.06838118022	0.093984962406	1.04850208321
5613	PRKX	0	0	3	1	26	54	2	10	8	0	528	532	319	1.03454659376	0.941273638642	0.0489986225479
5615	PRKXP2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5616	PRKY	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5617	PRL	0	0	4	0	9	100	0	21	0	0	528	532	319	1.97368421053	0.0	0.980891177052
5618	PRLR	0	0	9	1	169	5	0	15	0	317	528	532	319	1.50447140579	0.0	0.58925668685
5619	PRM1	0	0	0	1	108	12	0	2	2	0	528	532	319	0.282666894509	0.187969924812	0.0
5620	PRM2	0	0	3	1	108	12	0	11	1	0	528	532	319	1.12853155616	0.093984962406	0.174446759942
5621	PRNP	0	0	0	1	111	9	0	38	4	0	528	532	319	3.66612554113	0.375939849624	1.87425618971
5623	PSPN	0	0	0	0	46	13	2	17	2	8	528	532	319	1.5977443609	0.377363864206	0.676036595524
5624	PROC	0	0	3	0	75	13	0	12	0	111	528	532	319	1.12781954887	0.0	0.173536254995
5625	PRODH	0	0	3	0	40	41	0	28	2	1	528	532	319	2.63157894737	0.187969924812	1.39592867633
5626	PROP1	0	0	1	87	243	6	0	3	1	0	528	532	319	8.52059125085	0.093984962406	3.09095354372
5627	PROS1	1	1	11	1	46	199	3	19	3	0	528	532	319	1.88041125541	5.56604579631	-1.56560455784
5628	PROSP	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5629	PROX1	0	0	5	1	58	40	0	9	1	272	528	532	319	0.940561631351	0.093984962406	0.0
5630	PRPH	0	0	0	0	120	5	0	16	0	0	528	532	319	1.5037593985	0.0	0.588573754274
5631	PRPS1	0	0	0	5	23	48	0	23	19	0	528	532	319	2.63513898382	1.78571428571	0.561377787498
5634	PRPS2	0	0	2	1	27	51	3	33	6	0	528	532	319	3.1962007291	0.848000683527	1.67635801583
5635	PRPSAP1	0	0	2	3	39	27	0	23	10	0	528	532	319	2.44574504443	0.93984962406	1.29027401862
5636	PRPSAP2	0	0	1	0	26	45	0	16	12	0	528	532	319	1.5037593985	1.12781954887	0.415037499279
5638	PRRG1	0	0	0	2	29	48	2	23	1	0	528	532	319	2.35104807473	0.2833789018	1.23330403983
5639	PRRG2	0	0	1	0	57	5	1	23	0	12	528	532	319	2.16165413534	0.094696969697	1.11213571033
5640	PRS	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5641	LGMN	0	0	5	2	15	225	1	9	2	309	528	532	319	1.03525860105	0.282666894509	0.0499911888347
5643	PRSM2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5644	PRSS1	0	0	2	4	168	7	0	5	3	0	528	532	319	0.848712690818	0.281954887218	0.0
5645	PRSS2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5646	PRSS3	0	0	0	1	14	146	0	15	2	310	528	532	319	1.50447140579	0.187969924812	0.58925668685
5648	MASP1	0	0	6	7	77	62	0	22	5	76	528	532	319	2.73054796081	0.46992481203	1.44919049731
5649	RELN	0	0	49	3	172	1	0	13	0	41	528	532	319	1.50589542037	0.0	0.590621582922
5650	KLK7	0	0	3	0	57	5	1	19	1	0	528	532	319	1.78571428571	0.188681932103	0.836501267717
5651	TMPRSS15	1	1	16	0	49	57	1	22	1	0	528	532	319	2.06766917293	5.1886819321	-1.327362728
5652	PRSS8	0	0	0	1	107	12	0	15	2	28	528	532	319	1.50447140579	0.187969924812	0.58925668685
5653	KLK6	1	1	5	0	57	5	1	24	0	0	528	532	319	2.25563909774	5.0946969697	-1.17546008309
5654	HTRA1	0	0	2	0	11	95	1	15	4	88	528	532	319	1.40977443609	0.470636819321	0.495464349882
5655	KLK10	0	0	0	0	57	5	1	13	1	0	528	532	319	1.22180451128	0.188681932103	0.289013472415
5657	PRTN3	0	0	0	1	44	16	1	22	2	0	528	532	319	2.16236614263	0.282666894509	1.11261082808
5660	PSAP	1	1	3	0	13	90	0	24	2	228	528	532	319	2.25563909774	5.18796992481	-1.20163386117
5661	PSBP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5662	PSD	0	0	7	0	11	96	0	15	1	0	528	532	319	1.40977443609	0.093984962406	0.495464349882
5663	PSEN1	0	0	1	1	15	227	3	7	15	0	528	532	319	0.752591706539	1.69386534518	-0.76031919134
5664	PSEN2	0	0	0	1	57	41	0	31	5	305	528	532	319	3.00823080428	0.46992481203	1.58891526097
5669	PSG1	0	0	3	1	56	6	0	7	0	0	528	532	319	0.752591706539	0.0	0.0
5670	PSG2	0	0	6	1	56	6	0	8	1	0	528	532	319	0.846576668945	0.093984962406	0.0
5671	PSG3	0	0	2	1	56	6	0	10	0	0	528	532	319	1.03454659376	0.0	0.0489986225479
5672	PSG4	0	0	3	1	56	6	0	9	0	0	528	532	319	0.940561631351	0.0	0.0
5673	PSG5	0	0	3	1	56	6	0	9	0	0	528	532	319	0.940561631351	0.0	0.0
5675	PSG6	0	0	3	1	56	6	0	11	0	0	528	532	319	1.12853155616	0.0	0.174446759942
5676	PSG7	1	1	7	1	56	6	0	7	0	0	528	532	319	0.752591706539	5.0	-2.32192809489
5678	PSG9	0	0	6	1	56	6	0	12	0	0	528	532	319	1.22251651857	0.0	0.289853958917
5680	PSG11	0	0	5	1	56	6	0	14	0	0	528	532	319	1.41048644338	0.0	0.496192799805
5681	PSKH1	0	0	1	0	98	21	0	17	4	305	528	532	319	1.5977443609	0.375939849624	0.676036595524
5682	PSMA1	0	0	6	0	35	17	0	24	1	312	528	532	319	2.25563909774	0.093984962406	1.17353625499
5683	PSMA2	0	0	1	0	173	2	0	38	2	0	528	532	319	3.57142857143	0.187969924812	1.83650126772
5684	PSMA3	0	0	2	0	16	222	2	14	10	0	528	532	319	1.31578947368	1.12924356345	0.220571985712
5685	PSMA4	0	0	2	0	27	35	0	22	1	0	528	532	319	2.06766917293	0.093984962406	1.04800537291
5686	PSMA5	0	0	1	0	20	65	0	22	1	0	528	532	319	2.06766917293	0.093984962406	1.04800537291
5687	PSMA6	0	0	0	2	15	213	0	10	8	0	528	532	319	1.12924356345	0.751879699248	0.175356690619
5688	PSMA7	0	0	0	1	119	0	0	14	0	0	528	532	319	1.41048644338	0.0	0.496192799805
5689	PSMB1	0	0	3	0	9	149	1	20	19	0	528	532	319	1.87969924812	1.88041125541	-0.000546371921277
5690	PSMB2	0	0	1	0	13	83	0	22	6	114	528	532	319	2.06766917293	0.563909774436	1.04800537291
5691	PSMB3	0	0	0	1	29	31	0	17	0	0	528	532	319	1.6924413306	0.0	0.759105822858
5692	PSMB4	0	0	1	2	61	33	0	26	6	0	528	532	319	2.63300296195	0.563909774436	1.39670914432
5693	PSMB5	0	0	1	0	17	206	0	13	17	0	528	532	319	1.22180451128	1.5977443609	-0.387023123109
5694	PSMB6	0	0	1	0	26	48	0	30	9	0	528	532	319	2.81954887218	0.845864661654	1.49546434988
5695	PSMB7	0	0	0	0	13	152	0	23	12	0	528	532	319	2.16165413534	1.12781954887	0.938599455336
5696	PSMB8	0	0	2	0	10	100	0	19	6	214	528	532	319	1.78571428571	0.563909774436	0.836501267717
5697	PYY	0	0	0	1	30	30	0	10	0	0	528	532	319	1.03454659376	0.0	0.0489986225479
5698	PSMB9	0	0	1	0	10	100	0	22	6	20	528	532	319	2.06766917293	0.563909774436	1.04800537291
5699	PSMB10	0	0	0	0	98	21	0	21	0	0	528	532	319	1.97368421053	0.0	0.980891177052
5700	PSMC1	0	0	2	0	16	226	1	3	6	0	528	532	319	0.281954887218	0.658606744133	0.0
5701	PSMC2	0	0	0	4	172	1	0	53	2	77	528	532	319	5.35999088631	0.187969924812	2.42223054764
5702	PSMC3	0	0	2	0	33	16	0	29	3	0	528	532	319	2.72556390977	0.281954887218	1.4465547494
5703	PSMC3P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5704	PSMC4	0	0	1	1	56	6	0	27	3	0	528	532	319	2.63229095466	0.281954887218	1.3963189631
5705	PSMC5	0	0	1	3	37	26	0	14	4	0	528	532	319	1.59988038278	0.375939849624	0.677964044095
5706	PSMC6	0	0	7	1	15	218	1	12	23	0	528	532	319	1.22251651857	2.25635110504	-0.88413762038
5707	PSMD1	0	0	11	4	68	45	4	36	9	314	528	532	319	3.7622465254	1.22465254044	1.61922190166
5708	PSMD2	0	0	2	7	77	62	0	33	8	0	528	532	319	3.76438254728	0.751879699248	1.9124132463
5709	PSMD3	0	0	2	1	29	30	0	29	7	0	528	532	319	2.82026087947	0.657894736842	1.49582862082
5710	PSMD4	0	0	2	2	61	33	0	35	10	0	528	532	319	3.4788676236	0.93984962406	1.79861778318
5711	PSMD5	0	0	5	0	13	150	0	15	23	0	528	532	319	1.40977443609	2.16165413534	-0.616671360448
5713	PSMD7	0	0	1	0	97	20	0	27	3	0	528	532	319	2.53759398496	0.281954887218	1.34346125644
5714	PSMD8	0	0	0	1	57	5	0	21	4	0	528	532	319	2.06838118022	0.375939849624	1.04850208321
5715	PSMD9	0	0	1	0	121	6	0	28	7	0	528	532	319	2.63157894737	0.657894736842	1.39592867633
5716	PSMD10	0	0	0	6	23	48	0	22	7	0	528	532	319	2.63585099111	0.657894736842	1.39826881479
5717	PSMD11	0	0	3	1	29	32	0	35	9	0	528	532	319	3.38417065391	0.845864661654	1.75880232122
5718	PSMD12	0	0	6	3	38	26	0	24	2	0	528	532	319	2.53973000684	0.187969924812	1.34467513538
5719	PSMD13	1	1	2	1	34	18	0	24	3	314	528	532	319	2.35033606744	5.28195488722	-1.16820492147
5720	PSME1	0	0	1	0	17	206	0	7	4	0	528	532	319	0.657894736842	0.375939849624	0.0
5721	PSME2	0	0	3	0	17	206	0	29	2	0	528	532	319	2.72556390977	0.187969924812	1.4465547494
5723	PSPH	0	0	0	0	174	2	0	33	2	52	528	532	319	3.1015037594	0.187969924812	1.63296787363
5724	PTAFR	1	1	1	1	9	96	1	20	7	315	528	532	319	1.97439621782	5.75259170654	-1.5428005418
5725	PTBP1	0	0	1	1	44	16	1	12	6	313	528	532	319	1.22251651857	0.658606744133	0.289853958917
5726	TAS2R38	0	0	1	0	1	0	0	18	1	0	528	532	319	1.69172932331	0.093984962406	0.758498755716
5727	PTCH1	0	0	27	0	12	149	0	13	2	0	528	532	319	1.22180451128	0.187969924812	0.289013472415
5728	PTEN	5	8	342	1	11	90	5	17	10	38	528	532	319	1.6924413306	41.4133344725	-4.61291764072
5729	PTGDR	1	1	9	1	15	217	1	25	0	50	528	532	319	2.44432102985	5.0946969697	-1.05956256121
5730	PTGDS	0	0	1	1	14	153	2	7	3	235	528	532	319	0.752591706539	0.471348826612	0.0
5731	PTGER1	0	0	0	0	48	12	0	5	0	1	528	532	319	0.46992481203	0.0	0.0
5732	PTGER2	0	0	2	1	15	217	1	19	1	285	528	532	319	1.88041125541	0.188681932103	0.911048221082
5733	PTGER3	0	0	2	0	18	69	0	26	3	182	528	532	319	2.44360902256	0.281954887218	1.28901347241
5734	PTGER4	0	0	2	1	170	5	0	22	4	10	528	532	319	2.16236614263	0.375939849624	1.11261082808
5735	PTGER4P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5737	PTGFR	0	0	8	0	19	66	0	7	0	52	528	532	319	0.657894736842	0.0	0.0
5738	PTGFRN	0	0	5	0	22	61	0	19	2	0	528	532	319	1.78571428571	0.187969924812	0.836501267717
5739	PTGIR	0	0	0	0	56	6	1	21	2	243	528	532	319	1.97368421053	0.282666894509	0.980891177052
5740	PTGIS	0	0	3	2	119	1	0	21	1	282	528	532	319	2.16307814992	0.093984962406	1.11308578942
5741	PTH	0	0	2	0	35	17	0	21	2	0	528	532	319	1.97368421053	0.187969924812	0.980891177052
5742	PTGS1	1	2	9	0	13	150	0	26	3	67	528	532	319	2.44360902256	10.2819548872	-2.07302920976
5743	PTGS2	1	1	11	1	59	33	0	9	0	9	528	532	319	0.940561631351	5.0	-2.32192809489
5744	PTHLH	0	0	7	0	121	4	0	33	0	0	528	532	319	3.1015037594	0.0	1.63296787363
5745	PTH1R	0	0	4	0	6	410	56	9	0	8	528	532	319	0.845864661654	5.30303030303	-2.40681699247
5746	PTH2R	0	0	13	4	71	32	3	29	1	0	528	532	319	3.10435178856	0.378075871497	1.63429205458
5747	PTK2	0	0	12	4	75	50	0	23	11	205	528	532	319	2.54044201413	1.03383458647	1.29707416192
5753	PTK6	0	0	3	1	119	0	1	30	0	8	528	532	319	2.91424584188	0.094696969697	1.54312258636
5754	PTK7	0	0	4	2	10	99	0	21	2	37	528	532	319	2.16307814992	0.187969924812	1.11308578942
5756	TWF1	0	0	1	0	120	4	0	21	0	0	528	532	319	1.97368421053	0.0	0.980891177052
5757	PTMA	0	0	2	4	68	44	3	18	10	0	528	532	319	2.0705172021	1.22394053315	0.758457724442
5758	PTMAP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5759	PTMAP2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5760	PTMAP3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5761	PTMAP4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5763	PTMS	0	0	1	0	123	5	0	33	2	0	528	532	319	3.1015037594	0.187969924812	1.63296787363
5764	PTN	0	0	1	3	168	7	0	26	2	264	528	532	319	2.72769993165	0.187969924812	1.44768494534
5765	PTOS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5767	PTP4A2P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5768	QSOX1	0	0	0	1	59	33	0	25	0	140	528	532	319	2.44432102985	0.0	1.28943377687
5769	PTP4A2P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
5770	PTPN1	1	1	6	3	119	0	0	42	1	247	528	532	319	4.23145933014	5.09398496241	-0.267639400214
